entity_id,state,last_changed
sensor.pv_system_power_pv,4715.2,2025-05-21T16:07:20.072Z
sensor.pv_system_power_pv,4687.2,2025-05-21T16:07:30.071Z
sensor.pv_system_power_pv,4663.2,2025-05-21T16:07:40.107Z
sensor.pv_system_power_pv,4652.5,2025-05-21T16:07:50.086Z
sensor.pv_system_power_pv,4618.9,2025-05-21T16:08:00.081Z
sensor.pv_system_power_pv,4610.9,2025-05-21T16:08:10.080Z
sensor.pv_system_power_pv,4590.9,2025-05-21T16:08:20.062Z
sensor.pv_system_power_pv,4569.9,2025-05-21T16:08:30.070Z
sensor.pv_system_power_pv,4545.9,2025-05-21T16:08:40.070Z
sensor.pv_system_power_pv,4542.9,2025-05-21T16:08:50.085Z
sensor.pv_system_power_pv,4518.1,2025-05-21T16:09:00.093Z
sensor.pv_system_power_pv,4503.1,2025-05-21T16:09:10.058Z
sensor.pv_system_power_pv,4497.1,2025-05-21T16:09:20.064Z
sensor.pv_system_power_pv,4456.1,2025-05-21T16:09:30.096Z
sensor.pv_system_power_pv,4448.9,2025-05-21T16:09:40.068Z
sensor.pv_system_power_pv,4450.9,2025-05-21T16:09:50.074Z
sensor.pv_system_power_pv,4434.9,2025-05-21T16:10:00.071Z
sensor.pv_system_power_pv,4407.3,2025-05-21T16:10:10.065Z
sensor.pv_system_power_pv,4413.3,2025-05-21T16:10:20.066Z
sensor.pv_system_power_pv,4405.3,2025-05-21T16:10:30.066Z
sensor.pv_system_power_pv,4390.3,2025-05-21T16:10:40.066Z
sensor.pv_system_power_pv,4392.3,2025-05-21T16:10:50.070Z
sensor.pv_system_power_pv,4360.4,2025-05-21T16:11:00.064Z
sensor.pv_system_power_pv,4353.4,2025-05-21T16:11:10.063Z
sensor.pv_system_power_pv,4352.4,2025-05-21T16:11:20.105Z
sensor.pv_system_power_pv,4346.4,2025-05-21T16:11:40.067Z
sensor.pv_system_power_pv,4351.4,2025-05-21T16:11:50.060Z
sensor.pv_system_power_pv,4348.9,2025-05-21T16:12:00.066Z
sensor.pv_system_power_pv,4171.9,2025-05-21T16:12:10.064Z
sensor.pv_system_power_pv,4342.9,2025-05-21T16:12:20.085Z
sensor.pv_system_power_pv,4344.9,2025-05-21T16:12:30.065Z
sensor.pv_system_power_pv,4318.9,2025-05-21T16:12:40.068Z
sensor.pv_system_power_pv,4331.9,2025-05-21T16:12:50.059Z
sensor.pv_system_power_pv,4345.9,2025-05-21T16:13:00.069Z
sensor.pv_system_power_pv,4310.9,2025-05-21T16:13:10.080Z
sensor.pv_system_power_pv,4337.9,2025-05-21T16:13:20.064Z
sensor.pv_system_power_pv,4344.9,2025-05-21T16:13:30.060Z
sensor.pv_system_power_pv,4342.9,2025-05-21T16:13:40.064Z
sensor.pv_system_power_pv,4347.9,2025-05-21T16:13:50.064Z
sensor.pv_system_power_pv,4339.2,2025-05-21T16:14:00.064Z
sensor.pv_system_power_pv,4348.2,2025-05-21T16:14:10.092Z
sensor.pv_system_power_pv,4363.2,2025-05-21T16:14:20.071Z
sensor.pv_system_power_pv,4353.2,2025-05-21T16:14:30.071Z
sensor.pv_system_power_pv,4367.2,2025-05-21T16:14:40.058Z
sensor.pv_system_power_pv,4366.2,2025-05-21T16:14:50.068Z
sensor.pv_system_power_pv,4364.6,2025-05-21T16:15:00.068Z
sensor.pv_system_power_pv,4363.6,2025-05-21T16:15:10.084Z
sensor.pv_system_power_pv,4383.6,2025-05-21T16:15:20.065Z
sensor.pv_system_power_pv,4384.6,2025-05-21T16:15:30.061Z
sensor.pv_system_power_pv,4350.6,2025-05-21T16:15:40.082Z
sensor.pv_system_power_pv,4387.6,2025-05-21T16:15:50.062Z
sensor.pv_system_power_pv,4383.1,2025-05-21T16:16:00.090Z
sensor.pv_system_power_pv,4392.1,2025-05-21T16:16:20.071Z
sensor.pv_system_power_pv,4390.0,2025-05-21T16:16:30.058Z
sensor.pv_system_power_pv,4372.0,2025-05-21T16:16:40.059Z
sensor.pv_system_power_pv,4388.0,2025-05-21T16:16:50.068Z
sensor.pv_system_power_pv,4386.2,2025-05-21T16:17:00.066Z
sensor.pv_system_power_pv,4369.2,2025-05-21T16:17:10.071Z
sensor.pv_system_power_pv,4380.2,2025-05-21T16:17:20.076Z
sensor.pv_system_power_pv,4373.2,2025-05-21T16:17:30.079Z
sensor.pv_system_power_pv,4360.2,2025-05-21T16:17:40.076Z
sensor.pv_system_power_pv,4359.2,2025-05-21T16:17:50.093Z
sensor.pv_system_power_pv,4347.4,2025-05-21T16:18:00.083Z
sensor.pv_system_power_pv,4327.4,2025-05-21T16:18:10.070Z
sensor.pv_system_power_pv,4315.4,2025-05-21T16:18:20.069Z
sensor.pv_system_power_pv,4328.4,2025-05-21T16:18:30.068Z
sensor.pv_system_power_pv,4299.4,2025-05-21T16:18:40.382Z
sensor.pv_system_power_pv,4306.4,2025-05-21T16:18:50.064Z
sensor.pv_system_power_pv,4284.3,2025-05-21T16:19:00.069Z
sensor.pv_system_power_pv,4266.3,2025-05-21T16:19:10.059Z
sensor.pv_system_power_pv,4273.3,2025-05-21T16:19:20.075Z
sensor.pv_system_power_pv,4253.3,2025-05-21T16:19:30.073Z
sensor.pv_system_power_pv,4229.3,2025-05-21T16:19:40.090Z
sensor.pv_system_power_pv,4221.3,2025-05-21T16:19:50.065Z
sensor.pv_system_power_pv,4202.4,2025-05-21T16:20:00.059Z
sensor.pv_system_power_pv,4163.4,2025-05-21T16:20:10.066Z
sensor.pv_system_power_pv,4175.4,2025-05-21T16:20:20.064Z
sensor.pv_system_power_pv,4155.4,2025-05-21T16:20:30.072Z
sensor.pv_system_power_pv,4123.4,2025-05-21T16:20:40.066Z
sensor.pv_system_power_pv,4109.4,2025-05-21T16:20:50.073Z
sensor.pv_system_power_pv,4093.3,2025-05-21T16:21:00.072Z
sensor.pv_system_power_pv,4055.8,2025-05-21T16:21:10.066Z
sensor.pv_system_power_pv,4049.8,2025-05-21T16:21:20.082Z
sensor.pv_system_power_pv,4031.8,2025-05-21T16:21:30.107Z
sensor.pv_system_power_pv,4014.8,2025-05-21T16:21:40.081Z
sensor.pv_system_power_pv,4007.8,2025-05-21T16:21:50.067Z
sensor.pv_system_power_pv,3986.0,2025-05-21T16:22:00.058Z
sensor.pv_system_power_pv,3957.0,2025-05-21T16:22:10.077Z
sensor.pv_system_power_pv,3938.0,2025-05-21T16:22:20.084Z
sensor.pv_system_power_pv,3933.0,2025-05-21T16:22:30.067Z
sensor.pv_system_power_pv,3913.7,2025-05-21T16:22:40.066Z
sensor.pv_system_power_pv,3894.7,2025-05-21T16:22:50.069Z
sensor.pv_system_power_pv,3866.9,2025-05-21T16:23:00.073Z
sensor.pv_system_power_pv,3849.9,2025-05-21T16:23:10.076Z
sensor.pv_system_power_pv,3831.9,2025-05-21T16:23:20.070Z
sensor.pv_system_power_pv,3822.9,2025-05-21T16:23:30.081Z
sensor.pv_system_power_pv,3803.9,2025-05-21T16:23:40.062Z
sensor.pv_system_power_pv,3785.9,2025-05-21T16:23:50.067Z
sensor.pv_system_power_pv,3772.9,2025-05-21T16:24:00.062Z
sensor.pv_system_power_pv,3684.0,2025-05-21T16:24:10.074Z
sensor.pv_system_power_pv,3678.1,2025-05-21T16:24:20.087Z
sensor.pv_system_power_pv,3680.1,2025-05-21T16:24:30.071Z
sensor.pv_system_power_pv,3659.1,2025-05-21T16:24:40.072Z
sensor.pv_system_power_pv,3652.0,2025-05-21T16:24:50.079Z
sensor.pv_system_power_pv,3651.0,2025-05-21T16:25:00.065Z
sensor.pv_system_power_pv,3632.0,2025-05-21T16:25:10.069Z
sensor.pv_system_power_pv,3615.0,2025-05-21T16:25:20.062Z
sensor.pv_system_power_pv,3596.1,2025-05-21T16:25:30.067Z
sensor.pv_system_power_pv,3609.1,2025-05-21T16:25:40.073Z
sensor.pv_system_power_pv,3601.1,2025-05-21T16:25:50.059Z
sensor.pv_system_power_pv,3595.0,2025-05-21T16:26:00.069Z
sensor.pv_system_power_pv,3579.0,2025-05-21T16:26:10.094Z
sensor.pv_system_power_pv,3564.0,2025-05-21T16:26:20.069Z
sensor.pv_system_power_pv,3576.0,2025-05-21T16:26:30.089Z
sensor.pv_system_power_pv,3568.1,2025-05-21T16:26:40.073Z
sensor.pv_system_power_pv,3555.1,2025-05-21T16:26:50.066Z
sensor.pv_system_power_pv,3561.1,2025-05-21T16:27:00.073Z
sensor.pv_system_power_pv,3551.0,2025-05-21T16:27:10.073Z
sensor.pv_system_power_pv,3543.0,2025-05-21T16:27:20.071Z
sensor.pv_system_power_pv,3561.0,2025-05-21T16:27:30.074Z
sensor.pv_system_power_pv,3553.0,2025-05-21T16:27:40.072Z
sensor.pv_system_power_pv,3547.0,2025-05-21T16:27:50.069Z
sensor.pv_system_power_pv,3560.0,2025-05-21T16:28:00.099Z
sensor.pv_system_power_pv,3570.9,2025-05-21T16:28:10.077Z
sensor.pv_system_power_pv,3596.5,2025-05-21T16:28:20.081Z
sensor.pv_system_power_pv,3639.2,2025-05-21T16:28:30.070Z
sensor.pv_system_power_pv,3634.2,2025-05-21T16:28:40.062Z
sensor.pv_system_power_pv,3641.0,2025-05-21T16:28:50.062Z
sensor.pv_system_power_pv,3653.1,2025-05-21T16:29:00.067Z
sensor.pv_system_power_pv,3661.1,2025-05-21T16:29:10.061Z
sensor.pv_system_power_pv,3663.1,2025-05-21T16:29:20.066Z
sensor.pv_system_power_pv,3666.1,2025-05-21T16:29:30.071Z
sensor.pv_system_power_pv,3682.1,2025-05-21T16:29:40.081Z
sensor.pv_system_power_pv,3673.1,2025-05-21T16:29:50.097Z
sensor.pv_system_power_pv,3701.1,2025-05-21T16:30:00.077Z
sensor.pv_system_power_pv,3706.1,2025-05-21T16:30:10.067Z
sensor.pv_system_power_pv,3545.1,2025-05-21T16:30:20.065Z
sensor.pv_system_power_pv,3724.9,2025-05-21T16:30:30.063Z
sensor.pv_system_power_pv,3722.6,2025-05-21T16:30:50.061Z
sensor.pv_system_power_pv,3758.9,2025-05-21T16:31:00.064Z
sensor.pv_system_power_pv,3753.9,2025-05-21T16:31:10.063Z
sensor.pv_system_power_pv,3764.9,2025-05-21T16:31:20.066Z
sensor.pv_system_power_pv,3777.9,2025-05-21T16:31:30.065Z
sensor.pv_system_power_pv,3790.9,2025-05-21T16:31:40.059Z
sensor.pv_system_power_pv,3788.9,2025-05-21T16:31:50.069Z
sensor.pv_system_power_pv,3813.5,2025-05-21T16:32:00.067Z
sensor.pv_system_power_pv,3818.5,2025-05-21T16:32:10.071Z
sensor.pv_system_power_pv,3814.5,2025-05-21T16:32:20.076Z
sensor.pv_system_power_pv,3835.5,2025-05-21T16:32:30.069Z
sensor.pv_system_power_pv,3845.5,2025-05-21T16:32:40.112Z
sensor.pv_system_power_pv,3852.5,2025-05-21T16:32:50.087Z
sensor.pv_system_power_pv,3863.4,2025-05-21T16:33:00.073Z
sensor.pv_system_power_pv,3857.6,2025-05-21T16:33:10.070Z
sensor.pv_system_power_pv,3850.4,2025-05-21T16:33:20.065Z
sensor.pv_system_power_pv,3863.3,2025-05-21T16:33:30.067Z
sensor.pv_system_power_pv,3894.1,2025-05-21T16:33:40.082Z
sensor.pv_system_power_pv,3900.1,2025-05-21T16:34:00.072Z
sensor.pv_system_power_pv,3907.8,2025-05-21T16:34:10.072Z
sensor.pv_system_power_pv,3881.8,2025-05-21T16:34:20.078Z
sensor.pv_system_power_pv,3917.8,2025-05-21T16:34:30.099Z
sensor.pv_system_power_pv,3906.5,2025-05-21T16:34:40.062Z
sensor.pv_system_power_pv,3912.9,2025-05-21T16:34:50.064Z
sensor.pv_system_power_pv,3918.5,2025-05-21T16:35:00.057Z
sensor.pv_system_power_pv,3905.5,2025-05-21T16:35:10.074Z
sensor.pv_system_power_pv,3925.5,2025-05-21T16:35:30.072Z
sensor.pv_system_power_pv,3920.5,2025-05-21T16:35:40.058Z
sensor.pv_system_power_pv,3917.5,2025-05-21T16:35:50.082Z
sensor.pv_system_power_pv,3933.9,2025-05-21T16:36:00.064Z
sensor.pv_system_power_pv,3934.9,2025-05-21T16:36:10.066Z
sensor.pv_system_power_pv,3922.9,2025-05-21T16:36:20.100Z
sensor.pv_system_power_pv,3933.7,2025-05-21T16:36:30.064Z
sensor.pv_system_power_pv,3915.6,2025-05-21T16:36:40.073Z
sensor.pv_system_power_pv,3904.9,2025-05-21T16:36:50.068Z
sensor.pv_system_power_pv,3931.7,2025-05-21T16:37:00.069Z
sensor.pv_system_power_pv,3917.5,2025-05-21T16:37:10.068Z
sensor.pv_system_power_pv,3920.3,2025-05-21T16:37:20.059Z
sensor.pv_system_power_pv,3941.2,2025-05-21T16:37:30.064Z
sensor.pv_system_power_pv,3928.4,2025-05-21T16:37:40.071Z
sensor.pv_system_power_pv,3920.5,2025-05-21T16:37:50.059Z
sensor.pv_system_power_pv,3934.7,2025-05-21T16:38:00.059Z
sensor.pv_system_power_pv,3940.0,2025-05-21T16:38:10.061Z
sensor.pv_system_power_pv,3927.7,2025-05-21T16:38:20.059Z
sensor.pv_system_power_pv,3949.0,2025-05-21T16:38:30.072Z
sensor.pv_system_power_pv,3947.0,2025-05-21T16:38:40.066Z
sensor.pv_system_power_pv,3904.9,2025-05-21T16:38:50.068Z
sensor.pv_system_power_pv,3938.1,2025-05-21T16:39:00.069Z
sensor.pv_system_power_pv,3940.9,2025-05-21T16:39:10.066Z
sensor.pv_system_power_pv,3924.6,2025-05-21T16:39:20.071Z
sensor.pv_system_power_pv,3927.5,2025-05-21T16:39:30.068Z
sensor.pv_system_power_pv,3931.7,2025-05-21T16:39:40.083Z
sensor.pv_system_power_pv,3914.4,2025-05-21T16:39:50.069Z
sensor.pv_system_power_pv,3934.6,2025-05-21T16:40:00.062Z
sensor.pv_system_power_pv,3929.2,2025-05-21T16:40:10.068Z
sensor.pv_system_power_pv,3920.0,2025-05-21T16:40:20.069Z
sensor.pv_system_power_pv,3906.0,2025-05-21T16:40:30.071Z
sensor.pv_system_power_pv,3928.6,2025-05-21T16:40:40.085Z
sensor.pv_system_power_pv,3911.1,2025-05-21T16:40:50.088Z
sensor.pv_system_power_pv,3917.3,2025-05-21T16:41:00.059Z
sensor.pv_system_power_pv,3924.5,2025-05-21T16:41:10.069Z
sensor.pv_system_power_pv,3920.2,2025-05-21T16:41:20.069Z
sensor.pv_system_power_pv,3909.0,2025-05-21T16:41:30.067Z
sensor.pv_system_power_pv,3911.1,2025-05-21T16:41:40.065Z
sensor.pv_system_power_pv,3891.8,2025-05-21T16:41:50.057Z
sensor.pv_system_power_pv,3883.6,2025-05-21T16:42:00.078Z
sensor.pv_system_power_pv,3890.7,2025-05-21T16:42:10.057Z
sensor.pv_system_power_pv,3893.5,2025-05-21T16:42:20.065Z
sensor.pv_system_power_pv,3863.6,2025-05-21T16:42:30.075Z
sensor.pv_system_power_pv,3881.5,2025-05-21T16:42:40.069Z
sensor.pv_system_power_pv,3870.2,2025-05-21T16:42:50.097Z
sensor.pv_system_power_pv,3871.3,2025-05-21T16:43:00.069Z
sensor.pv_system_power_pv,3870.9,2025-05-21T16:43:10.074Z
sensor.pv_system_power_pv,3846.0,2025-05-21T16:43:20.056Z
sensor.pv_system_power_pv,3858.4,2025-05-21T16:43:30.065Z
sensor.pv_system_power_pv,3846.5,2025-05-21T16:43:40.063Z
sensor.pv_system_power_pv,3850.5,2025-05-21T16:43:50.076Z
sensor.pv_system_power_pv,3845.4,2025-05-21T16:44:00.087Z
sensor.pv_system_power_pv,3844.1,2025-05-21T16:44:10.071Z
sensor.pv_system_power_pv,3839.1,2025-05-21T16:44:20.062Z
sensor.pv_system_power_pv,3830.1,2025-05-21T16:44:30.074Z
sensor.pv_system_power_pv,3836.1,2025-05-21T16:44:40.110Z
sensor.pv_system_power_pv,3825.1,2025-05-21T16:44:50.072Z
sensor.pv_system_power_pv,3817.0,2025-05-21T16:45:00.073Z
sensor.pv_system_power_pv,3829.0,2025-05-21T16:45:10.070Z
sensor.pv_system_power_pv,3815.0,2025-05-21T16:45:20.054Z
sensor.pv_system_power_pv,3783.6,2025-05-21T16:45:30.072Z
sensor.pv_system_power_pv,3805.0,2025-05-21T16:45:40.085Z
sensor.pv_system_power_pv,3797.4,2025-05-21T16:45:50.090Z
sensor.pv_system_power_pv,3782.5,2025-05-21T16:46:00.075Z
sensor.pv_system_power_pv,3790.5,2025-05-21T16:46:10.075Z
sensor.pv_system_power_pv,3783.5,2025-05-21T16:46:20.065Z
sensor.pv_system_power_pv,3780.8,2025-05-21T16:46:30.112Z
sensor.pv_system_power_pv,3758.2,2025-05-21T16:46:50.078Z
sensor.pv_system_power_pv,3749.8,2025-05-21T16:47:00.088Z
sensor.pv_system_power_pv,3749.4,2025-05-21T16:47:10.075Z
sensor.pv_system_power_pv,3751.3,2025-05-21T16:47:20.069Z
sensor.pv_system_power_pv,3736.5,2025-05-21T16:47:30.072Z
sensor.pv_system_power_pv,3750.9,2025-05-21T16:47:40.100Z
sensor.pv_system_power_pv,3728.4,2025-05-21T16:47:50.070Z
sensor.pv_system_power_pv,3735.2,2025-05-21T16:48:00.067Z
sensor.pv_system_power_pv,3736.2,2025-05-21T16:48:10.099Z
sensor.pv_system_power_pv,3723.2,2025-05-21T16:48:20.090Z
sensor.pv_system_power_pv,3379.2,2025-05-21T16:48:30.060Z
sensor.pv_system_power_pv,3713.2,2025-05-21T16:48:40.071Z
sensor.pv_system_power_pv,3709.2,2025-05-21T16:48:50.070Z
sensor.pv_system_power_pv,3686.9,2025-05-21T16:49:00.066Z
sensor.pv_system_power_pv,3700.9,2025-05-21T16:49:10.065Z
sensor.pv_system_power_pv,3698.0,2025-05-21T16:49:20.104Z
sensor.pv_system_power_pv,3689.0,2025-05-21T16:49:30.070Z
sensor.pv_system_power_pv,3685.0,2025-05-21T16:49:40.064Z
sensor.pv_system_power_pv,3671.0,2025-05-21T16:49:50.078Z
sensor.pv_system_power_pv,3648.8,2025-05-21T16:50:00.071Z
sensor.pv_system_power_pv,3663.8,2025-05-21T16:50:10.079Z
sensor.pv_system_power_pv,3647.8,2025-05-21T16:50:20.072Z
sensor.pv_system_power_pv,3634.8,2025-05-21T16:50:30.070Z
sensor.pv_system_power_pv,3637.8,2025-05-21T16:50:40.070Z
sensor.pv_system_power_pv,3620.8,2025-05-21T16:50:50.076Z
sensor.pv_system_power_pv,3611.7,2025-05-21T16:51:00.070Z
sensor.pv_system_power_pv,3614.7,2025-05-21T16:51:10.096Z
sensor.pv_system_power_pv,3605.7,2025-05-21T16:51:20.067Z
sensor.pv_system_power_pv,3589.7,2025-05-21T16:51:30.067Z
sensor.pv_system_power_pv,3585.7,2025-05-21T16:51:40.069Z
sensor.pv_system_power_pv,3575.7,2025-05-21T16:51:50.064Z
sensor.pv_system_power_pv,3552.4,2025-05-21T16:52:00.066Z
sensor.pv_system_power_pv,3551.4,2025-05-21T16:52:10.064Z
sensor.pv_system_power_pv,3539.4,2025-05-21T16:52:20.064Z
sensor.pv_system_power_pv,3527.4,2025-05-21T16:52:30.066Z
sensor.pv_system_power_pv,3534.4,2025-05-21T16:52:40.066Z
sensor.pv_system_power_pv,3520.4,2025-05-21T16:52:50.066Z
sensor.pv_system_power_pv,3489.1,2025-05-21T16:53:00.103Z
sensor.pv_system_power_pv,3497.1,2025-05-21T16:53:10.064Z
sensor.pv_system_power_pv,3480.1,2025-05-21T16:53:20.067Z
sensor.pv_system_power_pv,3472.1,2025-05-21T16:53:30.071Z
sensor.pv_system_power_pv,3469.1,2025-05-21T16:53:40.073Z
sensor.pv_system_power_pv,3459.1,2025-05-21T16:53:50.068Z
sensor.pv_system_power_pv,3430.8,2025-05-21T16:54:00.058Z
sensor.pv_system_power_pv,3439.8,2025-05-21T16:54:10.060Z
sensor.pv_system_power_pv,3426.8,2025-05-21T16:54:20.065Z
sensor.pv_system_power_pv,3406.8,2025-05-21T16:54:30.062Z
sensor.pv_system_power_pv,3407.8,2025-05-21T16:54:40.066Z
sensor.pv_system_power_pv,3398.8,2025-05-21T16:54:50.094Z
sensor.pv_system_power_pv,3369.5,2025-05-21T16:55:00.069Z
sensor.pv_system_power_pv,3385.5,2025-05-21T16:55:10.068Z
sensor.pv_system_power_pv,3373.5,2025-05-21T16:55:20.061Z
sensor.pv_system_power_pv,3346.4,2025-05-21T16:55:30.070Z
sensor.pv_system_power_pv,3363.4,2025-05-21T16:55:40.063Z
sensor.pv_system_power_pv,3354.4,2025-05-21T16:55:50.067Z
sensor.pv_system_power_pv,3336.0,2025-05-21T16:56:00.070Z
sensor.pv_system_power_pv,3331.0,2025-05-21T16:56:10.071Z
sensor.pv_system_power_pv,3335.0,2025-05-21T16:56:20.081Z
sensor.pv_system_power_pv,3313.0,2025-05-21T16:56:30.073Z
sensor.pv_system_power_pv,3318.0,2025-05-21T16:56:40.094Z
sensor.pv_system_power_pv,3319.0,2025-05-21T16:56:50.065Z
sensor.pv_system_power_pv,3311.0,2025-05-21T16:57:00.069Z
sensor.pv_system_power_pv,3305.0,2025-05-21T16:57:10.080Z
sensor.pv_system_power_pv,3289.0,2025-05-21T16:57:30.068Z
sensor.pv_system_power_pv,3304.0,2025-05-21T16:57:40.063Z
sensor.pv_system_power_pv,3307.0,2025-05-21T16:57:50.060Z
sensor.pv_system_power_pv,3294.0,2025-05-21T16:58:00.063Z
sensor.pv_system_power_pv,3305.9,2025-05-21T16:58:10.055Z
sensor.pv_system_power_pv,3301.9,2025-05-21T16:58:20.069Z
sensor.pv_system_power_pv,3287.9,2025-05-21T16:58:30.072Z
sensor.pv_system_power_pv,3302.9,2025-05-21T16:58:40.064Z
sensor.pv_system_power_pv,3292.9,2025-05-21T16:58:50.067Z
sensor.pv_system_power_pv,3291.0,2025-05-21T16:59:00.080Z
sensor.pv_system_power_pv,3301.0,2025-05-21T16:59:10.069Z
sensor.pv_system_power_pv,3304.0,2025-05-21T16:59:20.063Z
sensor.pv_system_power_pv,3298.0,2025-05-21T16:59:30.081Z
sensor.pv_system_power_pv,3303.0,2025-05-21T16:59:40.057Z
sensor.pv_system_power_pv,3309.0,2025-05-21T16:59:50.068Z
sensor.pv_system_power_pv,3306.2,2025-05-21T17:00:00.068Z
sensor.pv_system_power_pv,3308.2,2025-05-21T17:00:10.065Z
sensor.pv_system_power_pv,3321.2,2025-05-21T17:00:20.075Z
sensor.pv_system_power_pv,3304.2,2025-05-21T17:00:30.067Z
sensor.pv_system_power_pv,3288.2,2025-05-21T17:00:40.058Z
sensor.pv_system_power_pv,3306.2,2025-05-21T17:00:50.069Z
sensor.pv_system_power_pv,3309.2,2025-05-21T17:01:00.059Z
sensor.pv_system_power_pv,3324.4,2025-05-21T17:01:10.059Z
sensor.pv_system_power_pv,3328.4,2025-05-21T17:01:20.092Z
sensor.pv_system_power_pv,3330.4,2025-05-21T17:01:30.071Z
sensor.pv_system_power_pv,3332.4,2025-05-21T17:01:40.067Z
sensor.pv_system_power_pv,3345.4,2025-05-21T17:01:50.075Z
sensor.pv_system_power_pv,3324.6,2025-05-21T17:02:00.076Z
sensor.pv_system_power_pv,3341.6,2025-05-21T17:02:10.082Z
sensor.pv_system_power_pv,3342.6,2025-05-21T17:02:30.074Z
sensor.pv_system_power_pv,3351.6,2025-05-21T17:02:40.093Z
sensor.pv_system_power_pv,3355.6,2025-05-21T17:02:50.066Z
sensor.pv_system_power_pv,3348.6,2025-05-21T17:03:00.082Z
sensor.pv_system_power_pv,3352.6,2025-05-21T17:03:10.104Z
sensor.pv_system_power_pv,3356.6,2025-05-21T17:03:20.082Z
sensor.pv_system_power_pv,3360.6,2025-05-21T17:03:30.074Z
sensor.pv_system_power_pv,3354.6,2025-05-21T17:03:40.064Z
sensor.pv_system_power_pv,3360.6,2025-05-21T17:03:50.078Z
sensor.pv_system_power_pv,3336.7,2025-05-21T17:04:00.097Z
sensor.pv_system_power_pv,3359.7,2025-05-21T17:04:10.068Z
sensor.pv_system_power_pv,3364.7,2025-05-21T17:04:20.071Z
sensor.pv_system_power_pv,3362.7,2025-05-21T17:04:30.062Z
sensor.pv_system_power_pv,3364.7,2025-05-21T17:04:40.083Z
sensor.pv_system_power_pv,3360.9,2025-05-21T17:04:50.084Z
sensor.pv_system_power_pv,3354.8,2025-05-21T17:05:00.099Z
sensor.pv_system_power_pv,3357.8,2025-05-21T17:05:10.081Z
sensor.pv_system_power_pv,3364.8,2025-05-21T17:05:20.067Z
sensor.pv_system_power_pv,3365.8,2025-05-21T17:05:30.072Z
sensor.pv_system_power_pv,3358.8,2025-05-21T17:05:40.056Z
sensor.pv_system_power_pv,3348.8,2025-05-21T17:05:50.060Z
sensor.pv_system_power_pv,3345.9,2025-05-21T17:06:00.068Z
sensor.pv_system_power_pv,3343.9,2025-05-21T17:06:10.076Z
sensor.pv_system_power_pv,3351.9,2025-05-21T17:06:20.069Z
sensor.pv_system_power_pv,3350.9,2025-05-21T17:06:30.069Z
sensor.pv_system_power_pv,3236.9,2025-05-21T17:06:40.068Z
sensor.pv_system_power_pv,3352.9,2025-05-21T17:06:50.079Z
sensor.pv_system_power_pv,3343.8,2025-05-21T17:07:10.072Z
sensor.pv_system_power_pv,3351.8,2025-05-21T17:07:20.078Z
sensor.pv_system_power_pv,3342.8,2025-05-21T17:07:30.058Z
sensor.pv_system_power_pv,3335.8,2025-05-21T17:07:40.076Z
sensor.pv_system_power_pv,3343.8,2025-05-21T17:07:50.077Z
sensor.pv_system_power_pv,3338.8,2025-05-21T17:08:00.069Z
sensor.pv_system_power_pv,3335.9,2025-05-21T17:08:10.066Z
sensor.pv_system_power_pv,3338.9,2025-05-21T17:08:20.071Z
sensor.pv_system_power_pv,3322.9,2025-05-21T17:08:30.062Z
sensor.pv_system_power_pv,3318.9,2025-05-21T17:08:40.063Z
sensor.pv_system_power_pv,3327.9,2025-05-21T17:08:50.070Z
sensor.pv_system_power_pv,3331.7,2025-05-21T17:09:00.063Z
sensor.pv_system_power_pv,3319.7,2025-05-21T17:09:10.070Z
sensor.pv_system_power_pv,3314.7,2025-05-21T17:09:20.065Z
sensor.pv_system_power_pv,3316.7,2025-05-21T17:09:30.069Z
sensor.pv_system_power_pv,3289.7,2025-05-21T17:09:40.106Z
sensor.pv_system_power_pv,3311.7,2025-05-21T17:09:50.065Z
sensor.pv_system_power_pv,3308.5,2025-05-21T17:10:00.072Z
sensor.pv_system_power_pv,3300.5,2025-05-21T17:10:10.065Z
sensor.pv_system_power_pv,3286.5,2025-05-21T17:10:30.057Z
sensor.pv_system_power_pv,3285.5,2025-05-21T17:10:40.068Z
sensor.pv_system_power_pv,3282.4,2025-05-21T17:11:00.067Z
sensor.pv_system_power_pv,3267.4,2025-05-21T17:11:10.077Z
sensor.pv_system_power_pv,3266.4,2025-05-21T17:11:20.057Z
sensor.pv_system_power_pv,3245.4,2025-05-21T17:11:30.095Z
sensor.pv_system_power_pv,3243.4,2025-05-21T17:11:50.069Z
sensor.pv_system_power_pv,3242.2,2025-05-21T17:12:00.064Z
sensor.pv_system_power_pv,3235.2,2025-05-21T17:12:10.068Z
sensor.pv_system_power_pv,3227.2,2025-05-21T17:12:20.063Z
sensor.pv_system_power_pv,3213.2,2025-05-21T17:12:30.071Z
sensor.pv_system_power_pv,3208.2,2025-05-21T17:12:40.071Z
sensor.pv_system_power_pv,3209.2,2025-05-21T17:12:50.064Z
sensor.pv_system_power_pv,3199.6,2025-05-21T17:13:00.069Z
sensor.pv_system_power_pv,3184.6,2025-05-21T17:13:10.118Z
sensor.pv_system_power_pv,3195.6,2025-05-21T17:13:20.089Z
sensor.pv_system_power_pv,3184.6,2025-05-21T17:13:30.065Z
sensor.pv_system_power_pv,3172.6,2025-05-21T17:13:40.071Z
sensor.pv_system_power_pv,3162.6,2025-05-21T17:13:50.073Z
